schema,accuracy_notice,confidence_note,character_id,character,profile_key,last_seen_slot,last_seen_utc,move_kind,data_origin,move_label,move_id_hex,move_id_decimal,hit_segment,duplicate_index,move_address,active_start,active_end,active_frames,active2_start,active2_end,recovery,total_animation_frames,hitstun,blockstun,hitstop,advantage_on_hit,advantage_on_block,damage,meter,multi_hit_count,invulnerability,invulnerability_frames,stun_source,hitstun_source,blockstun_source,hitstop_source,recovery_source,runtime_hit_samples,runtime_block_samples,runtime_recovery_samples,profile_source,character_table_address,manual_verification,research_notes,row_key
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Air Back Throw,0x011D,285,,,0x90960696,,,,,,,35,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:011D|||Air Back Throw
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,j.A (second hit),0x0120,288,,,0x9095E5AA,,,,,,,40,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0120|||j.A (second hit)
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,j.B (second hit),0x0121,289,,,0x90972EAA,,,,,,,100,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0121|||j.B (second hit)
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0122,0x0122,290,,,0x909716CE,,,,,,,,,,,-12,-12,5200,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0122|||anim_0122
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0123,0x0123,291,,,0x909718E6,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0123|||anim_0123
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0125,0x0125,293,,,0x9095CF96,18,20,3,,,28,48,21,15,0,-7,-13,2800,200,1,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0125|||anim_0125
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0126,0x0126,294,,,0x9095D50A,27,29,3,,,28,57,21,15,0,-7,-13,2800,200,1,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0126|||anim_0126
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0127,0x0127,295,,,0x9095DA86,36,38,3,,,28,66,21,15,0,-7,-13,2800,200,1,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0127|||anim_0127
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_012A,0x012A,298,,,0x909732EA,1,1,1,,,89,90,,,,-89,-89,0,200,3,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:012A|||anim_012A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_012B,0x012B,299,,,0x909752A2,1,1,1,,,89,90,,,,-89,-89,0,200,3,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:012B|||anim_012B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_012C,0x012C,300,,,0x909738C2,,,,,,,38,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:012C|||anim_012C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,shuriken A,0x0130,304,,,0x9096F136,,,,,,,102,,,,-12,-12,5200,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0130|||shuriken A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,shuriken B,0x0131,305,,,0x9096F3EE,,,,,,,69,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0131|||shuriken B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,shuriken C,0x0132,306,,,0x90972282,,,,,,,102,,,,-12,-12,5200,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0132|||shuriken C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Savage Shot Ground A,0x0133,307,,,0x9097249A,,,,,,,71,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0133|||Savage Shot Ground A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Savage Shot Ground B,0x0134,308,,,0x909706BA,,,,,,,62,,,,-12,-12,6000,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0134|||Savage Shot Ground B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Savage Shot Ground C,0x0135,309,,,0x90970A76,,,,,,,30,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0135|||Savage Shot Ground C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Battering Ram A,0x0136,310,,,0x9097274A,,,,,,,62,,,,-12,-12,6000,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0136|||Battering Ram A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Battering Ram B,0x0137,311,,,0x9097135A,,,,,,,30,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0137|||Battering Ram B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Battering Ram C,0x0138,312,,,0x9095DAF8,36,38,3,,,,,21,15,0,-1,-7,2800,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0138|||Battering Ram C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Cactus Bunker A,0x0139,313,,,0x9095E08C,36,38,3,,,,,21,15,0,-1,-7,2800,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0139|||Cactus Bunker A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Cactus Bunker B,0x013A,314,,,0x9095E4C0,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:013A|||Cactus Bunker B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Cactus Bunker C,0x013B,315,,,0x9095E61C,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:013B|||Cactus Bunker C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Wild Lasso A,0x013C,316,,,0x9095E778,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:013C|||Wild Lasso A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Wild Lasso B,0x013D,317,,,0x9095E990,1,1,1,,,,,,,,-59,-59,0,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:013D|||Wild Lasso B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Wild Lasso C,0x013E,318,,,0x9095EBA8,1,1,1,,,,,,,,-59,-59,0,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:013E|||Wild Lasso C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_013F,0x013F,319,,,0x9095EDC0,1,1,1,,,,,,,,-59,-59,0,100,3,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:013F|||anim_013F
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Air Savage Shot A,0x0140,320,,,0x909609DE,,,,,,,90,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0140|||Air Savage Shot A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Air Savage Shot B,0x0141,321,,,0x9095F2E4,1,1,1,,,59,60,,,,-59,-59,0,100,4,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0141|||Air Savage Shot B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Air Savage Shot C,0x0142,322,,,0x90973AC2,,,,,,,120,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0142|||Air Savage Shot C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Air Shuriken A,0x0143,323,,,0x90973CC6,,,,,,,30,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0143|||Air Shuriken A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Air Shuriken B,0x0144,324,,,0x90960394,1,1,1,,,,,,,,-59,-59,0,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0144|||Air Shuriken B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Air Shuriken C,0x0145,325,,,0x909627AA,,,,,,,90,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0145|||Air Shuriken C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0146,0x0146,326,,,0x909609C4,,,,,,,90,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0146|||anim_0146
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0147,0x0147,327,,,0x90973D52,,,,,,,90,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0147|||anim_0147
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0149,0x0149,329,,,0x90974F56,,,,,,,90,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0149|||anim_0149
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_014A,0x014A,330,,,0x90964546,,,,,,,90,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:014A|||anim_014A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_014B,0x014B,331,,,0x90965E7A,,,,,,,20,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:014B|||anim_014B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_014C,0x014C,332,,,0x90965E42,,,,,,,100,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:014C|||anim_014C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_014F,0x014F,335,,,0x90974F36,,,,,,,90,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:014F|||anim_014F
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0150,0x0150,336,,,0x90965FB2,14,18,5,,,89,107,21,15,0,-68,-74,602,200,1,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0150|||anim_0150
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0151,0x0151,337,,,0x909677F6,14,18,5,,,42,60,21,15,0,-21,-27,602,200,1,,0,,,,,mot_derived,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0151|||anim_0151
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0152,0x0152,338,,,0x90973FBE,,,,,,,176,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0152|||anim_0152
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0155,0x0155,341,,,0x9097587E,,,,,,,176,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0155|||anim_0155
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0156,0x0156,342,,,0x909758DE,,,,,,,16,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0156|||anim_0156
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0157,0x0157,343,,,0x90975946,,,,,,,54,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0157|||anim_0157
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_0159,0x0159,345,,,0x90974686,,,,,,,16,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0159|||anim_0159
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_015A,0x015A,346,,,0x90974776,,,,,,,55,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:015A|||anim_015A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_015B,0x015B,347,,,0x9096849E,,,,,,,107,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:015B|||anim_015B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_015C,0x015C,348,,,0x90969D42,,,,,,,36,21,15,0,9,3,602,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:015C|||anim_015C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_015D,0x015D,349,,,0x9096A56E,,,,,,,134,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:015D|||anim_015D
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,anim_015E,0x015E,350,,,0x9096A5BE,,,,,,,25,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:015E|||anim_015E
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,27,Joe the Condor,id_27_joe_the_condor,P1-C2,2026-07-05T14:50:40Z,special,saved full action profile,Condor Magnum,0x0160,352,,,0x9096D202,,,,,,,209,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x9093F180,,,27|id_27_joe_the_condor|special|action:0160|||Condor Magnum
