# GLOBAL UNIVERSAL NORMALS / AIR NORMALS
256,0x100,5A,5A,5A,yes,100
321,0x138,Knee Smash C,Slash Elbow H,Slash Elbow H,yes,16
323,0x138,Powerbomb Start/Whiff,Slash Elbow H,Slash Elbow H,yes,16
352,0x160,Boomerang Raid,Boomerang Raid,Boomerang Raid,yes,16
353,0x160,Stungun Near,Boomerang Raid,Boomerang Raid,yes,16
354,0x160,Stungun Mid,Boomerang Raid,Boomerang Raid,yes,16
355,0x160,Stungun Far,Boomerang Raid,Boomerang Raid,yes,16
356,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
357,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
359,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
360,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
361,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
362,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
363,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
364,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
365,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
366,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16
367,0x160,Hyperbomb Startup,Boomerang Raid,Boomerang Raid,yes,16

465,0x1d1,Forward Throw,Forward Throw,Forward Throw,yes,16
468,0x1d4,Back Throw,Back Throw,Back Throw,yes,16
496,0x1d4,Alex Front Throw Anim,Back Throw,Back Throw,yes,16
512,0x200,Knee H,Knee H,Knee H,yes,16
514,0x202,Powerbomb,Powerbomb,Powerbomb,yes,16
518,0x202,Air Powerbomb,Powerbomb,Powerbomb,yes,16
520,0x208,Machine Gun Chop,Machine Gun Chop,Machine Gun Chop,yes,16
528,0x210,Stungun,Stungun,Stungun,yes,16
534,0x216,Hyperbomb,Hyperbomb,Hyperbomb,yes,16
368,0x216,Hyperbomb Startup,Hyperbomb,Hyperbomb,yes,16

# Viewtiful Joe (ID: 17)

271,0x130,Hero Taunt,Voomerang A,Voomerang A,yes,17
304,0x130,Voomerang A,Voomerang A,Voomerang A,yes,17
305,0x131,Voomerang B,Voomerang B,Voomerang B,yes,17
306,0x132,Voomerang C,Voomerang C,Voomerang C,yes,17
307,0x132,Shocking Pink A,Voomerang C,Voomerang C,yes,17
308,0x132,Shocking Pink B,Voomerang C,Voomerang C,yes,17
309,0x132,Shocking Pink C,Voomerang C,Voomerang C,yes,17
320,0x132,Air Voomerang A,Voomerang C,Voomerang C,yes,17
321,0x132,Air Voomerang B,Voomerang C,Voomerang C,yes,17
322,0x132,Air Voomerang C,Voomerang C,Voomerang C,yes,17
323,0x132,Red Hot Kick A,Voomerang C,Voomerang C,yes,17
324,0x132,Red Hot Kick B,Voomerang C,Voomerang C,yes,17
325,0x132,Red Hot Kick C,Voomerang C,Voomerang C,yes,17
352,0x160,Desperado,Desperado,Desperado,yes,17
353,0x161,Mach Speed,Mach Speed,Mach Speed,yes,17
368,0x170,Slow and Zoom,Slow and Zoom,Slow and Zoom,yes,17
512,0x170,Slow and Zoom,Slow and Zoom,Slow and Zoom,yes,17



# Volnutt (ID: 18)
270,0x10e,6B,6B Fist,6B Fist,yes,18
271,0x10f,3B,3B,3B,yes,18
272,0x138,j.6B,j.2C,j.2C,yes,18
273,0x138,Air 3B,j.2C,j.2C,yes,18
282,0x11a,Charged C,C level 3?,C level 3?,yes,18
284,0x11a,Charged j.C,C level 3?,C level 3?,yes,18
290,0x11a,j.2C,C level 3?,C level 3?,yes,18
291,0x11a,air 3B,C level 3?,C level 3?,yes,18
301,0x11a,air 3B startup,C level 3?,C level 3?,yes,18
304,0x160,Weapon Switch Neutral A,machine gun super,machine gun super,yes,18
305,0x160,Weapon Switch Neutral B,machine gun super,machine gun super,yes,18
306,0x160,Weapon Switch Neutral C,machine gun super,machine gun super,yes,18
307,0x160,Weapon Switch Forwards A,machine gun super,machine gun super,yes,18
308,0x160,Weapon Switch Forwards B,machine gun super,machine gun super,yes,18
309,0x160,Weapon Switch Forwards C,machine gun super,machine gun super,yes,18
310,0x160,Weapon Switch Backwards A,machine gun super,machine gun super,yes,18
311,0x160,Weapon Switch Backwards B,machine gun super,machine gun super,yes,18
312,0x160,Weapon Switch Backwards C,machine gun super,machine gun super,yes,18
323,0x160,Air Weapon Switch Forward A,machine gun super,machine gun super,yes,18
324,0x160,Air Weapon Switch Forward B,machine gun super,machine gun super,yes,18
325,0x160,Air Weapon Switch Forward C,machine gun super,machine gun super,yes,18
326,0x160,Air Weapon Switch Backwards A,machine gun super,machine gun super,yes,18
327,0x160,Air Weapon Switch Backwards B,machine gun super,machine gun super,yes,18
328,0x160,Air Weapon Switch Backwards C,machine gun super,machine gun super,yes,18
352,0x160,machine gun super,machine gun super,machine gun super,yes,18
368,0x171,Shining Laser,max drill upper,max drill upper,yes,18
369,0x171,max drill upper,max drill upper,max drill upper,yes,18
512,0x200,Shining Laser,Shining Laser,Shining Laser,yes,18
514,0x200,Shining Laser anim,Shining Laser,Shining Laser,yes,18

# Roll (ID: 19)
270,0x10e,6B,6B,6B,yes,19
304,0x130,Swing A,Swing A,Swing A,yes,19
305,0x131,Swing B,Swing B,Swing B,yes,19
306,0x132,Swing C,Swing C,Swing C,yes,19
307,0x133,Charged Swing A,Charged Swing A,Charged Swing A,yes,19
308,0x134,Charged Swing B,Charged Swing B,Charged Swing B,yes,19
309,0x135,Charged Swing C,Charged Swing C,Charged Swing C,yes,19
310,0x136,Bucket A,Bucket A,Bucket A,yes,19
311,0x137,Bucket B,Bucket B,Bucket B,yes,19
312,0x138,BNucket C,BNucket C,BNucket C,yes,19
313,0x139,Bucket Charge A,Bucket Charge A,Bucket Charge A,yes,19
314,0x13a,Bucket Charge B,Bucket Charge B,Bucket Charge B,yes,19
315,0x13b,Bucket Charge C,Bucket Charge C,Bucket Charge C,yes,19
316,0x13c,Mop up A,Mop up A,Mop up A,yes,19
317,0x13d,Mop up B,Mop up B,Mop up B,yes,19
318,0x13e,Mop up C,Mop up C,Mop up C,yes,19
319,0x13f,Mop up charge A,Mop up charge A,Mop up charge A,yes,19
320,0x140,Mop up Charge B,Mop up Charge B,Mop up Charge B,yes,19
321,0x141,Mop Up Charge C,Mop Up Charge C,Mop Up Charge C,yes,19
322,0x141,Charge up!,Mop Up Charge C,Mop Up Charge C,yes,19
352,0x161,Healing,Mop up Turbo,Mop up Turbo,yes,19
353,0x161,Mop up Turbo,Mop up Turbo,Mop up Turbo,yes,19
368,0x170,Oh no  you didn't,Oh no  you didn't,Oh no  you didn't,yes,19
514,0x170,Oh no  you didn't,Oh no  you didn't,Oh no  you didn't,yes,19

# Saki (ID: 20)
304,0x130,Positron A,Positron A,Positron A,yes,20
305,0x131,Positron B,Positron B,Positron B,yes,20
306,0x132,Positron C,Positron C,Positron C,yes,20
307,0x132,Grenade A,Positron C,Positron C,yes,20
308,0x132,Grenade B,Positron C,Positron C,yes,20
309,0x132,Grenade C,Positron C,Positron C,yes,20
310,0x132,Load Ammo A,Positron C,Positron C,yes,20
311,0x132,Load Ammo B,Positron C,Positron C,yes,20
312,0x132,Load Ammo C,Positron C,Positron C,yes,20
320,0x132,Air Grenade A,Positron C,Positron C,yes,20
321,0x132,Air Grenade B,Positron C,Positron C,yes,20
322,0x132,Air Grenade C,Positron C,Positron C,yes,20
352,0x160,Positron Storm,Positron Storm,Positron Storm,yes,20
313,0x200,Headbutt,Headbutt,Headbutt,yes,20
353,0x200,LOAD SUPER ARMOR PIERCING SHELL,Headbutt,Headbutt,yes,20
368,0x200,World's Greatest Attack,Headbutt,Headbutt,yes,20
512,0x200,Headbutt,Headbutt,Headbutt,yes,20
5141,0x200,World's Greatest Attack,Headbutt,Headbutt,yes,20

# Soki (ID: 21)
272,0x130,Counter (air),Slam A,Slam A,yes,21
273,0x130,Issen (air),Slam A,Slam A,yes,21
274,0x130,Purification (Air),Slam A,Slam A,yes,21
275,0x130,Tactics (Air),Slam A,Slam A,yes,21
276,0x130,Oni Mode (Air),Slam A,Slam A,yes,21
277,0x130,Throw (Air),Slam A,Slam A,yes,21
278,0x130,Thrown (Air),Slam A,Slam A,yes,21
279,0x130,Back Throw (Air),Slam A,Slam A,yes,21
280,0x130,Back Thrown (Air),Slam A,Slam A,yes,21
287,0x130,5C (Air),Slam A,Slam A,yes,21
292,0x130,Slam (Air),Slam A,Slam A,yes,21
294,0x130,Oni Cutter (Air),Slam A,Slam A,yes,21
295,0x130,Oni Cutter (Air),Slam A,Slam A,yes,21
296,0x130,Oni Cutter (Air),Slam A,Slam A,yes,21
297,0x130,Oni Cutter (Air),Slam A,Slam A,yes,21
298,0x130,Tactics (Air),Slam A,Slam A,yes,21
304,0x130,Slam A,Slam A,Slam A,yes,21
305,0x131,Slam B,Slam B,Slam B,yes,21
306,0x132,Slam C,Slam C,Slam C,yes,21
307,0x133,Overhead Splitter,Overhead Splitter,Overhead Splitter,yes,21
308,0x134,over head splitter b,over head splitter b,over head splitter b,yes,21
309,0x135,over head splitter C,over head splitter C,over head splitter C,yes,21
310,0x135,Counter A,over head splitter C,over head splitter C,yes,21
311,0x135,Counter B,over head splitter C,over head splitter C,yes,21
312,0x135,Counter C,over head splitter C,over head splitter C,yes,21
313,0x139,Counter,Counter,Counter,yes,21
314,0x13a,Issen,Issen,Issen,yes,21
315,0x13b,overhead splitter issen,overhead splitter issen,overhead splitter issen,yes,21
316,0x13c,Finisher,Finisher,Finisher,yes,21
317,0x13c,Absorb,Finisher,Finisher,yes,21
320,0x13c,Absorb (air),Finisher,Finisher,yes,21
352,0x160,Purification,Purification,Purification,yes,21
353,0x161,Oni Tactics,Oni Tactics,Oni Tactics,yes,21
368,0x161,Oni Mode!!!,Oni Tactics,Oni Tactics,yes,21
369,0x161,Oni Cutter,Oni Tactics,Oni Tactics,yes,21
465,0x1d1,Front Throw,Front Throw,Front Throw,yes,21
468,0x1d4,Back Throw,Back Throw,Back Throw,yes,21
512,0x200,Oni Cutter,Oni Cutter,Oni Cutter,yes,21


# Tekkaman Blade (ID: 26)
263,0x10e,4C,6M,6M,yes,26
272,0x10e,j.2C,6M,6M,yes,26
307,0x130,Baselard A,Baselard A,Baselard A,yes,26
308,0x130,Baselard B,Baselard A,Baselard A,yes,26
309,0x130,Baselard C,Baselard A,Baselard A,yes,26
310,0x136,Blitz A,Blitz A,Blitz A,yes,26
311,0x137,Blitz B,Blitz B,Blitz B,yes,26
312,0x137,Blitz C,Blitz B,Blitz B,yes,26
313,0x139,Falchion A,Falchion A,Falchion A,yes,26
314,0x13a,Falchion B,Falchion B,Falchion B,yes,26
315,0x13b,Falchion C,Falchion C,Falchion C,yes,26
326,0x13b,Air Baselard A,Falchion C,Falchion C,yes,26
327,0x13b,Air Baselard B,Falchion C,Falchion C,yes,26
328,0x13b,Air Baselard C,Falchion C,Falchion C,yes,26
352,0x160,Voltekka,Voltekka,Voltekka,yes,26
353,0x160,Crash Intrude,Voltekka,Voltekka,yes,26
354,0x160,Air Crash Intrude,Voltekka,Voltekka,yes,26
368,0x206,Omnidirectional Voltekka,Omnidirectional Voltekka,Omnidirectional Voltekka,yes,26
465,0x1d1,Front Throw,Front Throw,Front Throw,yes,26
468,0x1d4,Back Throw,Back Throw,Back Throw,yes,26
512,0x200,Baselard Grab,Baselard C,Baselard C,yes,26
516,0x160,Crash Intrude,Voltekka,Voltekka,yes,26
518,0x206,Omnidirectional Voltekka,Omnidirectional Voltekka,Omnidirectional Voltekka,yes,26

# Joe the Condor (ID: 27)

304,0x130,shuriken A,shuriken A,shuriken A,yes,27
305,0x131,shuriken B,shuriken B,shuriken B,yes,27
306,0x132,shuriken C,shuriken C,shuriken C,yes,27
307,0x132,Savage Shot Ground A,shuriken C,shuriken C,yes,27
308,0x132,Savage Shot Ground B,shuriken C,shuriken C,yes,27
309,0x132,Savage Shot Ground C,shuriken C,shuriken C,yes,27
310,0x136,Battering Ram A,236A,236A,yes,27
311,0x137,Battering Ram B,236B,236B,yes,27
312,0x138,Battering Ram C,236C,236C,yes,27
313,0x139,Cactus Bunker A,counter A,counter A,yes,27
314,0x13a,Cactus Bunker B,Counter,Counter,yes,27
315,0x13b,Cactus Bunker C,counter C,counter C,yes,27
316,0x13b,Wild Lasso A,counter C,counter C,yes,27
317,0x13b,Wild Lasso B,counter C,counter C,yes,27
318,0x13b,Wild Lasso C,counter C,counter C,yes,27
320,0x13b,Air Savage Shot A,counter C,counter C,yes,27
321,0x13b,Air Savage Shot B,counter C,counter C,yes,27
322,0x13b,Air Savage Shot C,counter C,counter C,yes,27
353,0x162,Air Condor Magnum,Bird Missle Bullets,Bird Missle Bullets,yes,27
354,0x162,Condor Magnum,Bird Missle Bullets,Bird Missle Bullets,yes,27
354,0x162,Bird Missle Bullets,Bird Missle Bullets,Bird Missle Bullets,yes,27
363,0x206,Science Ninpo,Science Ninpo,Science Ninpo,yes,27
465,0x1d1,Front Throw,Front Throw,Front Throw,yes,27
468,0x1d4,Back Throw,Back Throw,Back Throw,yes,27
514,0x202,Wild Lasso,Wild Lasso A,Wild Lasso A,yes,27
517,0x162,Condor Magnum,Bird Missle Bullets,Bird Missle Bullets,yes,27
518,0x206,Science Ninpo,Science Ninpo,Science Ninpo,yes,27


# Yatterman-2 (ID: 28)
258,0x102,charge C,charge C,charge C,yes,28
261,0x105,charge 2C,charge 2C,charge 2C,yes,28
270,0x10e,3M,6M,6M,yes,28
304,0x130,yatter shield,yatter shield,yatter shield,yes,28
305,0x131,yatter shield b,yatter shield b,yatter shield b,yes,28
306,0x132,yatter shield C,yatter shield C,yatter shield C,yes,28
306,0x132,yatter step,yatter shield C,yatter shield C,yes,28
307,0x132,yatter step,yatter shield C,yatter shield C,yes,28
308,0x132,yatter step,yatter shield C,yatter shield C,yes,28
310,0x136,yatter step A,yatter step A,yatter step A,yes,28
311,0x137,Yatter Step B,Yatter Step B,Yatter Step B,yes,28
312,0x138,Yatter Step C,Yatter Step C,Yatter Step C,yes,28
316,0x13c,yatter shock A,yatter shock A,yatter shock A,yes,28
317,0x13d,yatter shock B,yatter shock B,yatter shock B,yes,28
318,0x13d,yatter shock C,yatter shock B,yatter shock B,yes,28
320,0x13d,Air yatter shock A,yatter shock B,yatter shock B,yes,28
321,0x13d,Air yatter shock A,yatter shock B,yatter shock B,yes,28
322,0x13d,Air yatter shock A,yatter shock B,yatter shock B,yes,28
336,0x150,yattersplash A,yattersplash A,yattersplash A,yes,28
337,0x151,yattersplash B,yattersplash B?,yattersplash B?,yes,28
338,0x152,yatter splash C,yatter splash C,yatter splash C,yes,28
352,0x152,yatter Passion,yatter splash C,yatter splash C,yes,28
353,0x152,Summon the demon,yatter splash C,yatter splash C,yes,28
368,0x152,This Week's special robots,yatter splash C,yatter splash C,yes,28
512,0x152,This Week's special robots,yatter splash C,yatter splash C,yes,28

# Zero (ID: 29)
304,0x131,Hadengeki A,Hadengeki B,Hadengeki B,yes,29
305,0x131,Hadengeki B,Hadengeki B,Hadengeki B,yes,29
306,0x132,Hadengeki C,Hadengeki C,Hadengeki C,yes,29
307,0x13b,Dash A,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
308,0x13b,Dash B,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
309,0x13b,Dash C,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
310,0x137,DP A,DP A,DP A,yes,29
311,0x137,DP B,DP A,DP A,yes,29
312,0x138,DP C,DP C,DP C,yes,29
315,0x13b,Hyper Zero Blaster,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
320,0x13b,Sentsuizan A,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
321,0x13b,Sentsuizan B,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
322,0x13b,Sentsuizan C,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
323,0x13b,Air Dash A,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
324,0x13b,Air Dash B,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
325,0x13b,Air Dash C,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
326,0x13b,Air DP A,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
327,0x13b,Air DP B,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
328,0x13b,Air DP C,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
331,0x13b,Air Hyper Zero Blaster,Hyper Zero Blaster,Hyper Zero Blaster,yes,29
352,0x160,Rekkoha,Rekkoha,Rekkoha,yes,29
353,0x160,Sougenmu,Rekkoha,Rekkoha,yes,29
368,0x160,Dark Hold,Rekkoha,Rekkoha,yes,29
512,0x200,Dark Hold,Dark Hold,Dark Hold,yes,29

# Frank West (ID: 30)
304,0x131,Zombie Grab A,Zombie Grab,Zombie Grab,yes,30
305,0x131,Zombie Grab B,Zombie Grab,Zombie Grab,yes,30
306,0x131,Zombie Grab C,Zombie Grab,Zombie Grab,yes,30
307,0x131,Zombie Spree A,Zombie Grab,Zombie Grab,yes,30
308,0x131,Zombie Spree B,Zombie Grab,Zombie Grab,yes,30
309,0x131,Zombie Spree C,Zombie Grab,Zombie Grab,yes,30
310,0x131,Grand Slam A,Zombie Grab,Zombie Grab,yes,30
311,0x131,Grand Slam B,Zombie Grab,Zombie Grab,yes,30
312,0x131,Grand Slam C,Zombie Grab,Zombie Grab,yes,30
313,0x13a,Roundhouse A,Roundhouse B,Roundhouse B,yes,30
314,0x13a,Roundhouse B,Roundhouse B,Roundhouse B,yes,30
315,0x13b,Roundhouse C,Roundhouse C,Roundhouse C,yes,30
316,0x13b,Giant Swing A,Roundhouse C,Roundhouse C,yes,30
317,0x13b,Giant Swing B,Roundhouse C,Roundhouse C,yes,30
318,0x13b,Giant Swing C,Roundhouse C,Roundhouse C,yes,30
320,0x13b,Air Grand Slam A,Roundhouse C,Roundhouse C,yes,30
321,0x13b,Air Grand Slam B,Roundhouse C,Roundhouse C,yes,30
322,0x13b,Air Grand Slam C,Roundhouse C,Roundhouse C,yes,30
336,0x13b,Roll A,Roundhouse C,Roundhouse C,yes,30
337,0x13b,Roll B,Roundhouse C,Roundhouse C,yes,30
338,0x13b,Roll C,Roundhouse C,Roundhouse C,yes,30
352,0x202,Real Megabuster,Dead Rising,Dead Rising,yes,30
353,0x202,Dead Rising,Dead Rising,Dead Rising,yes,30
359,0x160,Real Megabuster,Real Megabuster,Real Megabuster,yes,30
368,0x200,Frank Lvl 3 Startup,Funny Face crusher,Funny Face crusher,yes,30
512,0x200,Zombie Charge,Funny Face crusher,Funny Face crusher,yes,30
514,0x202,Dead Rising,Dead Rising,Dead Rising,yes,30
516,0x204,Giant Swing,Giant Swing,Giant Swing,yes,30
544,0x204,Big Bad Explosion,Giant Swing,Giant Swing,yes,30

# PTX (ID: 22)
263,0x13b,4C,Roundhouse C,Roundhouse C,yes,22
271,0x13b,6B4B,Roundhouse C,Roundhouse C,yes,22
304,0x13b,Weapon Right Down,Roundhouse C,Roundhouse C,yes,22
305,0x13b,Weapon Right Mid,Roundhouse C,Roundhouse C,yes,22
306,0x13b,Weapon Right High,Roundhouse C,Roundhouse C,yes,22
307,0x13b,Weapon Left Down,Roundhouse C,Roundhouse C,yes,22
308,0x13b,Weapon Left Mid,Roundhouse C,Roundhouse C,yes,22
309,0x13b,Weapon Left High,Roundhouse C,Roundhouse C,yes,22
310,0x13b,Caliber Execution A,Roundhouse C,Roundhouse C,yes,22
311,0x13b,Caliber Execution B,Roundhouse C,Roundhouse C,yes,22
312,0x13b,Caliber Execution C,Roundhouse C,Roundhouse C,yes,22
313,0x13b,VS Tackle A,Roundhouse C,Roundhouse C,yes,22
314,0x13b,VS Tackle B,Roundhouse C,Roundhouse C,yes,22
315,0x13b,VS Tackle C,Roundhouse C,Roundhouse C,yes,22
352,0x13b,Arsenal Barrage,Roundhouse C,Roundhouse C,yes,22
353,0x13b,Tactical Caliber,Roundhouse C,Roundhouse C,yes,22
368,0x13b,L-P Buster,Roundhouse C,Roundhouse C,yes,22
512,0x13b,L-P Buster,Roundhouse C,Roundhouse C,yes,22

# Gold Lightan (ID: 11)
263,0x130,4C,Punch A,Punch A,yes,11
304,0x130,Gold Quake A,Punch A,Punch A,yes,11
305,0x130,Gold Quake B,Punch A,Punch A,yes,11
306,0x130,Gold Quake C,Punch A,Punch A,yes,11
307,0x130,Tank Slice A,Punch A,Punch A,yes,11
308,0x130,Tank Slice B,Punch A,Punch A,yes,11
309,0x130,Tank Slice C,Punch A,Punch A,yes,11
310,0x130,Battleship Breaker A,Punch A,Punch A,yes,11
311,0x130,Battleship Breaker B,Punch A,Punch A,yes,11
312,0x130,Battleship Breaker C,Punch A,Punch A,yes,11
313,0x130,Gold Press,Punch A,Punch A,yes,11
352,0x130,Gold Crash,Punch A,Punch A,yes,11
353,0x130,Gold Crash,Punch A,Punch A,yes,11
368,0x130,Gold Kick,Punch A,Punch A,yes,11
476,0x130,PRESSED,Punch A,Punch A,yes,11
512,0x130,Gold Crash,Punch A,Punch A,yes,11
514,0x130,Gold Kick,Punch A,Punch A,yes,11
516,0x130,Gold Finger Crash,Punch A,Punch A,yes,11

# Global/System Flags
1,0x1,idle,idle,idle,yes,100
2,0x1,Forward,Forward,Forward,yes,100
3,0x1,backward,backward,backward,yes,100
6,0x1,forward dash,forward dash,forward dash,yes,100
7,0x1,back dash,back dash,back dash,yes,100
8,0x1,air dash,back dash,back dash,yes,100
9,0x1,rising,rising,rising,yes,100
10,0x1,couching,couching,couching,yes,100
11,0x1,crouched,crouched,crouched,yes,100
13,0x1,Landing,crouched,crouched,yes,100
14,0x1,Turn around,crouched,crouched,yes,100
18,0x1,Jump Cancel,crouched,crouched,yes,100
19,0x1,pre jump,pre jump,pre jump,yes,100
20,0x1,jump,jump,jump,yes,100
21,0x1,jump forward,jump forward,jump forward,yes,100
22,0x1,jump back,jump back,jump back,yes,100
25,0x1,Push block post anim,jump back,jump back,yes,100
28,0x1,Super Jump,Super Jump,Super Jump,yes,100
29,0x1,Super Jump,Super Jump,Super Jump,yes,100
30,0x1,landing,landing,landing,yes,100
32,0x1,Turn Around,landing,landing,yes,100
33,0x1,Turn Around,landing,landing,yes,100
35,0x1,Air Dash Forward,landing,landing,yes,100
31,0x1,Pre Super Jump,landing,landing,yes,100
36,0x1,Air Dash Back,landing,landing,yes,100
40,0x1,Intro Pose Point,Intro Pose Point,Intro Pose Point,yes,100
41,0x1,Intro Pose Anchor,Intro Pose Anchor,Intro Pose Anchor,yes,100
42,0x1,Win Pose,Intro Pose Anchor,Intro Pose Anchor,yes,100
46,0x1,Time Over Lose,Intro Pose Anchor,Intro Pose Anchor,yes,100
48,0x1,Block,Intro Pose Anchor,Intro Pose Anchor,yes,100
49,0x1,Crouching Block,Intro Pose Anchor,Intro Pose Anchor,yes,100
55,0x1,Puddle Slip?,Intro Pose Anchor,Intro Pose Anchor,yes,100
56,0x1,Puddle Slip?,Intro Pose Anchor,Intro Pose Anchor,yes,100
58,0x1,Crouch Turn,Intro Pose Anchor,Intro Pose Anchor,yes,100
60,0x1,Hit by Sweep Reaction,Standing Hitstun,Standing Hitstun,yes,100
61,0x1,Stunned,Standing Hitstun,Standing Hitstun,yes,100
62,0x1,Stumble,Standing Hitstun,Standing Hitstun,yes,100
64,0x1,Standing Hitstun,Standing Hitstun,Standing Hitstun,yes,100
65,0x1,Overhead Hitstun,Overhead Hitstun,Overhead Hitstun,yes,100
66,0x1,Hit Low,Hit Low,Hit Low,yes,100
67,0x1,Hit that air t pose,Hit Low,Hit Low,yes,100
69,0x1,Airborne KO,Hit Low,Hit Low,yes,100
70,0x1,Wall Bounce Interim?,knocked down (face up),knocked down (face up),yes,100
73,0x1,knocked down (face up),knocked down (face up),knocked down (face up),yes,100
74,0x1,knocked down (face down),knocked down (face down),knocked down (face down),yes,100
75,0x1,Crumple,knocked down (face down),knocked down (face down),yes,100
77,0x1,Air borne Bounce,knocked down (face down),knocked down (face down),yes,100
77,0x1,Air borne Plank,knocked down (face down),knocked down (face down),yes,100
79,0x1,Stagger,knocked down (face down),knocked down (face down),yes,100
80,0x1,Hard Knockdown,Hard Knockdown,Hard Knockdown,yes,100
81,0x1,Bounce Launched,W100 Bounce Launched,W100 Bounce Launched,yes,100
82,0x1,Bounce Bounce off,W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
83,0x1,Spiral,W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
84,0x1,Stun (Giants),W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
85,0x1,Puddle Slip,W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
86,0x1,Swept, W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
87,0x1,???,W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
88,0x1,Spiral away from the camera?,W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
89,0x1,Spiral Knockdown,W100 Bounce Bounce off w100,W100 Bounce Bounce off w100,yes,100
90,0x1,Hard Knockdown,Hard Knockdown,Hard Knockdown,yes,100
91,0x1,Soft Knockdown,Hard Knockdown,Hard Knockdown,yes,100
92,0x1,Hard Knockdown,Hard Knockdown,Hard Knockdown,yes,100
93,0x1,Snapback'd,Hard Knockdown,Hard Knockdown,yes,100
94,0x1,Flash Chop Back Turn,Soft Knockdown,Soft Knockdown,yes,100
95,0x1,Forced Roll,Soft Knockdown,Soft Knockdown,yes,100
96,0x1,Soft Knockdown,Soft Knockdown,Soft Knockdown,yes,100
97,0x1,Launched,Launched,Launched,yes,100
98,0x1,Hard Knockdown,Launched,Launched,yes,100
99,0x1,Aerial TPose,Launched,Launched,yes,100
100,0x1,super jump,super jump,super jump,yes,100
101,0x1,Air heavy hitstun,knocked down (face up),knocked down (face up),yes,100
102,0x1,knocked down (face up),knocked down (face up),knocked down (face up),yes,100
103,0x1,Wakeup?,Hit Low,Hit Low,yes,100
104,0x1,knocked down (face down),knocked down (face down),knocked down (face down),yes,100
105,0x1,OTG Hit (Face up),OTG Hit (Face up),OTG Hit (Face up),yes,100
106,0x1,OTG Hit (Face Down),OTG Hit (Face Down),OTG Hit (Face Down),yes,100
108,0x1,Knockdown light bounce (air),OTG Hit (Face Down),OTG Hit (Face Down),yes,100
109,0x1,Knockdown light bounce face down (air),OTG Hit (Face Down),OTG Hit (Face Down),yes,100
113,0x1,get up (face up),get up (face up),get up (face up),yes,100
115,01x1,Roll Forwards,get up (face up),get up (face up),yes,100
116,01x1,Roll Backwards,get up (face up),get up (face up),yes,100
119,0x1,get up (face down),get up (face down),get up (face down),yes,100
124,0x1,SAZ stagger,get up (face down),get up (face down),yes,100
126,0x1,Breakaway,get up (face down),get up (face down),yes,100
128,0x1,Heavy hit but no knockdown?,get up (face down),get up (face down),yes,100
129,0x1,Heavy hit but overhead?,get up (face down),get up (face down),yes,100
130,0x1,Starts a T Pose then swaps stances,get up (face down),get up (face down),yes,100
132,0x1,Knockdown to stun,get up (face down),get up (face down),yes,100
133,0x1,Backroll,get up (face down),get up (face down),yes,100
166,0x1,??? forcefield?,get up (face down),get up (face down),yes,100
142,0x1,???,get up (face down),get up (face down),yes,100
154,0x1,KO'd,Air Recovery,Air Recovery,yes,100
155,0x1,KO in slow motion,Air Recovery,Air Recovery,yes,100
158,0x1,KO in slow motion (Forward),Air Recovery,Air Recovery,yes,100
159,0x1,Go invsible,Air Recovery,Air Recovery,yes,100
160,0x1,Air Recovery,Air Recovery,Air Recovery,yes,100
162,0x1,Baroque cancel,Air Recovery,Air Recovery,yes,100
