timestamp_utc,sequence,frame,attacker_slot,attacker_name,attacker_base,attacker_char_id,action_id,action_name,victim_slot,victim_name,victim_base,victim_char_id,source_kind,source_confidence,source_score,source_age_frames,property_a,property_a_text,property_b,property_b_text,property_b_route_inference,phase_property_a,phase_property_b,runtime_status_20,actor,base_damage,final_damage,chip_damage,outcome,trigger_reasons,hp_before,hp_after,max_hp,recoverable_before,recoverable_after,red_health_generated,attacker_meter_before,attacker_meter_after,victim_meter_before,victim_meter_after,combo_before,combo_after,combo_scale_before,combo_scale_after,team_correction,baroque_active,baroque_red_spent,roll_power_flags,puddle_stacks,victim_action_before,victim_action_after,victim_action_path,reaction_phase_before,reaction_phase_after,reaction_phase_path,max_hitstun,max_blockstun,reaction_family_before,reaction_family_after,position_x_before,position_x_after,position_y_before,position_y_after,height_before,height_after,position_delta_x,position_delta_y,velocity_x_est,velocity_y_est,knockdown_observed,wall_reaction_observed,air_recovery_observed,position_stabilized_observed,sample_count,correlation_notes
2026-07-28T15:19:49Z,78,10387,P1-C1,Ryu,2454108608,12,260,2B,P2-C2,Doronjo,2465118752,6,move_definition,high,92.0,0,34,"Low, Medium Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,11354,0,hit,"[""HP -1156""]",33083,21729,48000,5970,10515,4545,37560,42468,27403,30860,0,0,1.0,1.0,1.0,False,0,0,0,64,80,0x0040 Standing Hitstun > 0x0042 Low Hitstun > 0x0040 Standing Hitstun > 0x0001 Action 1 > 0x0050 Hard Knockdown,hitstun,knockdown,hitstun > knockdown,21,0,0,0,1.157140851020813,0.9652820229530334,0.0,0.0,0.0,0.0,-0.19185882806777954,0.0,-0.010097833056198923,0.0,True,False,False,True,19,source age 0f; current move definition; distance 0.00
2026-07-28T15:19:49Z,79,10389,P1-C1,Ryu,2454108608,12,258,5C,P2-C2,Doronjo,2465118752,6,move_definition,high,104.0,0,12,"Mid, Heavy Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,10198,0,hit,"[""HP -1983"",""hitstun +12""]",31927,21729,48000,6433,10515,4082,38672,42468,27803,30860,0,0,1.0,1.0,1.0,False,0,0,0,66,73,0x0042 Low Hitstun > 0x0040 Standing Hitstun > 0x0001 Action 1 > 0x0050 Hard Knockdown > 0x0049 Knockdown Face Up,hitstun,knockdown,hitstun > knockdown,21,0,0,0,0.7036799192428589,4.639441967010498,0.0,-7.8579630851745605,0.0,0.0,3.935762047767639,-7.8579630851745605,0.2071453709351389,-0.4135770044828716,True,False,False,False,19,source age 0f; current move definition; action ID matched; distance 0.02
2026-07-28T15:19:50Z,80,10392,P1-C1,Ryu,2454108608,12,262,6C,P2-C2,Doronjo,2465118752,6,move_definition,high,92.0,0,12,"Mid, Heavy Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,8215,0,hit,"[""HP -1619"",""hitstun +5""]",29944,21729,48000,7227,10515,3288,39615,42468,28490,30860,0,0,1.0,1.0,1.0,False,0,0,0,64,115,0x0040 Standing Hitstun > 0x0001 Action 1 > 0x0050 Hard Knockdown > 0x0049 Knockdown Face Up > 0x0073 Forward Roll,hitstun,wakeup,hitstun > knockdown > wakeup,21,0,0,0,1.256955862045288,2.182638645172119,0.0,0.0,0.0,0.0,0.925682783126831,0.0,0.04872014648035953,0.0,True,False,False,False,19,source age 0f; current move definition; distance 0.05
2026-07-28T15:19:50Z,81,10394,P1-C1,Ryu,2454108608,12,262,6C,P2-C2,Doronjo,2465118752,6,move_definition_latched,high,92.0,0,12,"Mid, Heavy Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,6596,0,hit,"[""HP -1959"",""hitstun +16""]",28325,21729,48000,7875,10515,2640,40781,42468,29051,30860,0,0,1.0,1.0,1.0,False,0,0,0,64,7,0x0040 Standing Hitstun > 0x0001 Action 1 > 0x0050 Hard Knockdown > 0x0049 Knockdown Face Up > 0x0073 Forward Roll > 0x0007 Action 7,hitstun,hitstun,hitstun > knockdown > wakeup,21,0,0,0,1.1246834993362427,3.4976963996887207,0.0,0.0,0.0,0.0,2.373012900352478,0.0,0.12489541580802516,0.0,True,False,False,False,19,source age 0f; current move definition; distance 0.02
2026-07-28T15:19:51Z,82,10397,P1-C1,Ryu,2454108608,12,309,Tatsu H,P2-C2,Doronjo,2465118752,6,move_definition,medium,80.0,0,12,"Mid, Heavy Hit",262208,"Standard-strike baseline, Special chip route B, one-eighth damage",standard-strike baseline; special chip route,12,262208,0,0,0,7887,0,hit,"[""HP -1200"",""hitstun +15"",""last-hit/action transition""]",26366,18479,48000,8659,11815,3156,41411,44167,29729,31987,0,0,1.0,1.0,1.0,False,0,0,0,64,2,0x0001 Action 1 > 0x0050 Hard Knockdown > 0x0049 Knockdown Face Up > 0x0073 Forward Roll > 0x0007 Action 7 > 0x0002 Action 2,hitstun,hitstun,hitstun > knockdown > wakeup,21,0,0,0,0.5651789903640747,2.0876572132110596,0.0,-4.966823577880859,0.0,0.0,1.5224782228469849,-4.966823577880859,0.08013043278142025,-0.26141176725688736,True,False,False,False,19,source age 0f; current move definition; action ID matched
2026-07-28T15:19:51Z,83,10398,P1-C1,Ryu,2454108608,12,309,Tatsu H,P2-C2,Doronjo,2465118752,6,move_definition,medium,80.0,0,12,"Mid, Heavy Hit",262208,"Standard-strike baseline, Special chip route B, one-eighth damage",standard-strike baseline; special chip route,12,262208,0,0,0,6687,0,hit,"[""HP -1207"",""reaction hitstun->knockdown"",""last-hit/action transition""]",25166,18479,48000,9139,11815,2676,41782,44167,30005,31987,0,0,1.0,1.0,1.0,False,0,0,0,1,95,0x0050 Hard Knockdown > 0x0049 Knockdown Face Up > 0x0073 Forward Roll > 0x0007 Action 7 > 0x0002 Action 2 > 0x005F Forced Roll,hitstun,knockdown,knockdown > wakeup > hitstun,21,0,0,0,0.7595461010932922,2.649052381515503,49.70135498046875,9.549760818481445,0.0,0.0,1.8895062804222107,-40.151594161987305,0.09944769896959003,-2.113241797999332,True,False,False,False,19,source age 0f; current move definition; action ID matched
2026-07-28T15:19:51Z,84,10400,P1-C1,Ryu,2454108608,12,309,Tatsu H,P2-C2,Doronjo,2465118752,6,move_definition,medium,80.0,0,12,"Mid, Heavy Hit",262208,"Standard-strike baseline, Special chip route B, one-eighth damage",standard-strike baseline; special chip route,12,262208,0,0,0,5480,0,hit,"[""HP -1146""]",23959,18479,48000,9622,11815,2193,42134,44167,30348,31987,0,0,1.0,1.0,1.0,False,0,0,0,80,95,0x0050 Hard Knockdown > 0x0049 Knockdown Face Up > 0x0073 Forward Roll > 0x0007 Action 7 > 0x0002 Action 2 > 0x005F Forced Roll,knockdown,knockdown,knockdown > wakeup > hitstun,21,0,0,0,0.7773944139480591,3.5048422813415527,51.1182975769043,0.0,0.0,0.0,2.7274478673934937,-51.1182975769043,0.14354988775755229,-2.6904367145739103,True,False,False,False,19,source age 0f; current move definition; action ID matched
2026-07-28T15:19:52Z,85,10402,P1-C1,Ryu,2454108608,12,309,Tatsu H,P2-C2,Doronjo,2465118752,6,move_definition,medium,80.0,0,12,"Mid, Heavy Hit",262208,"Standard-strike baseline, Special chip route B, one-eighth damage",standard-strike baseline; special chip route,12,262208,0,0,0,4334,0,hit,"[""HP -1084""]",22813,18479,48000,10081,11815,1734,42468,44167,30611,31987,0,0,1.0,1.0,1.0,False,0,0,0,80,1,0x0050 Hard Knockdown > 0x0049 Knockdown Face Up > 0x0073 Forward Roll > 0x0007 Action 7 > 0x0002 Action 2 > 0x005F Forced Roll > 0x0001 Action 1,knockdown,hitstun,knockdown > wakeup > hitstun,21,0,0,0,0.7335018515586853,3.8919713497161865,62.161964416503906,0.0,0.0,0.0,3.158469498157501,-62.161964416503906,0.16623523674513163,-3.271682337710732,True,False,False,False,19,source age 0f; current move definition; action ID matched
2026-07-28T15:19:54Z,86,10411,P1-C2,Ippatsuman,2461448704,7,418,Tag In,P2-C2,Doronjo,2465118752,6,move_definition_latched,high,92.0,0,12,"Mid, Heavy Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,3250,0,hit,"[""reaction wakeup->hitstun""]",21729,18479,48000,10515,11815,1300,42468,44427,30860,32117,0,0,1.0,1.0,1.0,False,0,0,0,115,266,0x0007 Action 7 > 0x0002 Action 2 > 0x005F Forced Roll > 0x0001 Action 1 > 0x010A Action 266,wakeup,hitstun,hitstun > knockdown,21,0,0,0,2.182638645172119,4.502988815307617,0.0,-2.982926845550537,0.0,0.0,2.320350170135498,-2.982926845550537,0.1221236931650262,-0.15699614976581774,True,False,False,False,19,source age 0f; current move definition; distance 0.00
2026-07-28T15:19:54Z,87,10415,P1-C1,Ryu,2454108608,12,309,Tatsu H,P2-C2,Doronjo,2465118752,6,move_definition_latched,medium,74.0,0,12,"Mid, Heavy Hit",262208,"Standard-strike baseline, Special chip route B, one-eighth damage",standard-strike baseline; special chip route,12,262208,0,0,0,5650,0,hit,"[""HP -3250"",""reaction hitstun->knockdown""]",21729,16079,48000,10515,12775,2260,44167,45798,30860,33080,0,0,1.0,1.0,1.0,False,0,0,0,2,257,0x0002 Action 2 > 0x005F Forced Roll > 0x0001 Action 1 > 0x010A Action 266 > 0x001E Action 30 > 0x0101 Action 257,hitstun,hitstun,hitstun > knockdown,21,0,0,0,3.0218875408172607,3.6744065284729004,-22.786563873291016,0.0,0.0,0.0,0.6525189876556396,22.786563873291016,0.03434310461345472,1.1992928354363692,True,False,False,False,19,source age 0f; current move definition; distance 11.45
2026-07-28T15:19:55Z,88,10416,P2-C2,Doronjo,2465118752,6,259,2A,P1-C2,Ippatsuman,2461448704,7,move_definition_latched,medium,64.0,0,9,"Mid, Light Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,0,0,"hit, no HP loss","[""reaction neutral->knockdown""]",46000,46000,46000,0,0,0,31987,33080,44167,45798,0,0,1.0,1.0,1.0,False,0,0,0,35,304,0x00A1 Hard Knockdown > 0x0001 Action 1 > 0x000B Action 11 > 0x0001 Action 1 > 0x0016 Action 22 > 0x0142 Action 322 > 0x0014 Action 20 > 0x0130 Action 304,neutral,neutral,knockdown > neutral,0,0,0,0,2.0876572132110596,3.6727945804595947,4.966823577880859,0.0,0.0,0.0,1.5851373672485352,-4.966823577880859,0.08342828248676501,-0.26141176725688736,True,False,False,False,19,source age 0f; current move definition
2026-07-28T15:19:55Z,89,10420,P1-C2,Ippatsuman,2461448704,7,267,j.C,P2-C2,Doronjo,2465118752,6,move_definition_latched,high,92.0,0,20,"High, Heavy Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,2400,0,hit,"[""reaction knockdown->hitstun""]",18479,16079,48000,11815,12775,960,44167,45993,31987,23080,0,0,1.0,1.0,1.0,False,0,0,0,95,1,0x0001 Action 1 > 0x010A Action 266 > 0x001E Action 30 > 0x0101 Action 257 > 0x0040 Standing Hitstun > 0x0001 Action 1,knockdown,neutral,hitstun > neutral,21,0,0,0,3.7690985202789307,2.517005205154419,0.0,-21.706491470336914,0.0,0.0,-1.2520933151245117,-21.706491470336914,-0.06589964816444799,-1.1424469194914166,False,False,False,False,19,source age 0f; current move definition; distance 0.00
2026-07-28T15:19:58Z,90,10433,P1-C2,Ippatsuman,2461448704,7,304,Rainball A,P2-C2,Doronjo,2465118752,6,live_attack_actor,high,120.0,0,12,"Mid, Heavy Hit",262402,"Initial actor phase, Special chip route B, one-eighth damage, Spawned-attack core flag (correlated)",spawned-attack core; initial actor phase; special chip route,0,0,0,2444319156,0,2400,2400,chip,"[""HP -2400"",""last-hit/action transition""]",18479,16079,48000,11815,12775,960,45798,46150,32117,23148,0,0,1.0,1.0,1.0,False,0,0,0,30,353,0x0101 Action 257 > 0x0040 Standing Hitstun > 0x0001 Action 1 > 0x0161 Action 353,hitstun,blockstun,hitstun > neutral > blockstun,21,9,0,0,3.8925833702087402,1.4118413925170898,0.0,0.0,0.0,0.0,-2.4807419776916504,0.0,-0.13056536724692897,0.0,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.01
2026-07-28T15:20:01Z,91,10451,P1-C2,Ippatsuman,2461448704,7,256,5A,P2-C2,Doronjo,2465118752,6,move_definition,high,92.0,0,9,"Mid, Light Hit",64,Standard-strike baseline,standard-strike baseline,0,0,0,0,0,0,0,block,"[""blockstun +9"",""reaction neutral->blockstun""]",16079,16079,48000,12775,12775,0,46150,46150,23080,23148,0,0,1.0,1.0,1.0,False,0,0,0,353,513,0x0161 Action 353 > 0x0201 Action 513,neutral,neutral,blockstun > neutral,0,9,0,0,0.985173225402832,1.562752604484558,0.0,0.0,0.0,0.0,0.5775793790817261,0.0,0.0303989146885119,0.0,False,False,False,False,19,source age 0f; current move definition; distance 0.01
2026-07-28T15:20:01Z,92,10452,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,14071,0,hit,"[""hitstun +21"",""reaction neutral->hitstun""]",46000,31929,46000,0,5647,5647,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,256,4610,0x1202 Action 4610,neutral,hitstun,hitstun,21,0,0,0,1.4057077169418335,1.5613629817962646,0.0,0.0,0.0,0.0,0.15565526485443115,0.0,0.008192382360759535,0.0,False,False,False,True,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:02Z,93,10456,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,16143,0,hit,"[""HP -640""]",46000,29857,46000,0,6478,6478,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.3216679096221924,0.6515840888023376,0.0,55.595550537109375,0.0,0.0,-0.6700838208198547,55.595550537109375,-0.03526756951683446,2.926081607216283,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:02Z,94,10457,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,15503,0,hit,"[""HP -2368""]",45360,29857,46000,256,6478,6222,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.48667311668396,0.6515840888023376,0.0,55.595550537109375,0.0,0.0,-0.8350890278816223,55.595550537109375,-0.04395205409903275,2.926081607216283,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:02Z,95,10458,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,13135,0,hit,"[""HP -1852""]",42992,29857,46000,1205,6478,5273,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.570136547088623,0.6515840888023376,0.0,55.595550537109375,0.0,0.0,-0.9185524582862854,55.595550537109375,-0.04834486622559397,2.926081607216283,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:02Z,96,10459,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,11283,0,hit,"[""HP -1595""]",41140,29857,46000,1947,6478,4531,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.5730962753295898,0.7923352718353271,0.0,56.7498893737793,0.0,0.0,-0.7807610034942627,56.7498893737793,-0.04109268439443488,2.9868362828304895,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:03Z,97,10460,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,9688,0,hit,"[""HP -672""]",39545,29857,46000,2587,6478,3891,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.5691440105438232,2.219728469848633,0.0,55.62138748168945,0.0,0.0,0.6505844593048096,55.62138748168945,0.034241287331832085,2.9274414464047083,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:03Z,98,10461,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,9016,0,hit,"[""HP -672""]",38873,29857,46000,2857,6478,3621,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.5583102703094482,3.6725809574127197,0.0,45.73442459106445,0.0,0.0,2.1142706871032715,45.73442459106445,0.1112774045843827,2.4070749784770764,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:03Z,99,10462,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,8344,0,hit,"[""HP -672""]",38201,29857,46000,3127,6478,3351,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.5669926404953003,4.744226932525635,0.0,20.84897232055664,0.0,0.0,3.1772342920303345,20.84897232055664,0.16722285747528076,1.0973143326608759,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:03Z,100,10463,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,7672,0,hit,"[""HP -448""]",37529,29857,46000,3397,6478,3081,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,4610,0x1202 Action 4610,hitstun,hitstun,hitstun,21,0,0,0,1.5680327415466309,4.633709907531738,0.0,0.0,0.0,0.0,3.0656771659851074,0.0,0.16135142978868985,0.0,False,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:03Z,101,10464,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,7224,0,hit,"[""HP -672""]",37081,29857,46000,3577,6478,2901,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,102,0x1202 Action 4610 > 0x0066 Knockdown Face Up,hitstun,knockdown,hitstun > knockdown,21,0,0,0,1.564122200012207,4.616669654846191,0.0,0.0,0.0,0.0,3.0525474548339844,0.0,0.16066039235968338,0.0,True,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:03Z,102,10465,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,6552,0,hit,"[""HP -672""]",36409,29857,46000,3847,6478,2631,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,102,0x1202 Action 4610 > 0x0066 Knockdown Face Up,hitstun,knockdown,hitstun > knockdown,21,0,0,0,1.5634956359863281,4.510477066040039,0.0,0.0,0.0,0.0,2.946981430053711,0.0,0.15510428579230057,0.0,True,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:03Z,103,10466,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,5880,0,hit,"[""HP -672""]",35737,29857,46000,4117,6478,2361,23148,23148,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,115,0x1202 Action 4610 > 0x0066 Knockdown Face Up > 0x0073 Forward Roll,hitstun,wakeup,hitstun > knockdown > wakeup,21,0,0,0,1.5611486434936523,3.391709327697754,0.0,0.0,0.0,0.0,1.8305606842041016,0.0,0.09634529916863692,0.0,True,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:04Z,104,10467,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,5208,0,hit,"[""HP -1120""]",35065,29857,46000,4387,6478,2091,23148,23408,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,115,0x1202 Action 4610 > 0x0066 Knockdown Face Up > 0x0073 Forward Roll,hitstun,wakeup,hitstun > knockdown > wakeup,21,0,0,0,1.550875186920166,2.425483226776123,0.0,0.0,0.0,0.0,0.874608039855957,0.0,0.04603200209768195,0.0,True,False,False,False,19,source age 0f; live attack actor; action ID matched; distance 0.00
2026-07-28T15:20:04Z,105,10468,P2-C2,Doronjo,2465118752,6,513,Doronjo Counter,P1-C2,Ippatsuman,2461448704,7,live_attack_actor,high,120.0,0,2097153,"Unblockable, Light Hit, Capture trigger / opponent lock 0x00200000",1073741975,"Native result modifier +0004, Result propagation modifier +1, Spawned-attack core flag (correlated), Target-acquired / contact-lock state (correlated), Spawned-actor contact family 0x80 (correlated), Unknown B bits 0x00000004",native result +0004; spawned-attack core; native low-bit route 0x4; target-acquired/contact-lock; spawned-actor contact family; result propagation modifier,0,0,0,2444319156,0,4088,0,hit,"[""HP -672""]",33945,29857,46000,4837,6478,1641,23148,23408,46150,46150,0,0,1.0,1.0,1.0,False,0,0,0,4610,115,0x1202 Action 4610 > 0x0066 Knockdown Face Up > 0x0073 Forward Roll,hitstun,wakeup,hitstun > knockdown > wakeup,21,0,0,0,1.5631879568099976,1.7731640338897705,0.0,0.0,0.0,0.0,0.20997607707977295,0.0,0.011051372477882787,0.0,True,False,False,True,19,source age 0f; live attack actor; action ID matched; distance 0.00
