timestamp_utc,gui_frame,team,meter_before,meter_after,meter_delta,bar_delta,event_kind,source_role,source_slot,source_char_id,source_name,source_action_id,source_action_name,source_action_frame,victim_slot,victim_char_id,victim_name,base_damage,property_a,property_b,victim_damage_multiplier,baroque_active,fighter_status_58,meter_flags_7c,meter_flags_80,zero_state_4604,soki_state_45fc,predicted_shared_pool,predicted_request,predicted_final_delta,prediction_difference,prediction_match,prediction_confidence,hp_loss_p1,hp_loss_p2,notes
2026-07-25T19:10:50Z,1848,P1,0,10000,10000,1.0,gain,unknown,P1-C1,16,Alex,4294967295,Loading,0,,0,,0,,,1.0,False,0x00000000,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:10:50Z,1855,P2,48747,10000,-38747,-3.8747,spend_or_drain,spend_or_drain,P2-C1,18,Volnutt,4294967295,Loading,0,,0,,0,,,1.0,False,0x00000000,0x00000000,0x00000000,0,0,,,,,,none,0,0,negative delta is a meter spend or scripted drain
2026-07-25T19:11:01Z,1890,P1,10000,10065,65,0.0065,gain,unknown,P1-C1,16,Alex,11,crouched,0,,0,,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:02Z,1891,P1,10065,15702,5637,0.5637,gain,victim,P2-C1,18,Volnutt,6,forward dash,0,P1-C1,16,Alex,0,,,1.0,False,0x00003200,0x00000000,0x00000000,0,0,,,,,,none,5600,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:02Z,1891,P2,10000,15021,5021,0.5021,gain,attacker,P2-C1,18,Volnutt,6,forward dash,0,P1-C1,16,Alex,0,,,1.0,False,0x00003200,0x00000000,0x00000000,0,0,,,,,,none,5600,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:07Z,1892,P1,15702,22247,6545,0.6545,gain,attacker,P1-C1,16,Alex,260,2B,0,P2-C1,18,Volnutt,0,,,1.0,False,0x01400001,0x00000000,0x00000000,0,0,,,,,,none,0,10745,positive delta had no recent attributable attack packet
2026-07-25T19:11:07Z,1892,P2,15021,19050,4029,0.4029,gain,victim,P1-C1,16,Alex,260,2B,0,P2-C1,18,Volnutt,0,,,1.0,False,0x01400001,0x00000000,0x00000000,0,0,,,,,,none,0,10745,positive delta had no recent attributable attack packet
2026-07-25T19:11:09Z,1893,P1,22247,23225,978,0.0978,gain,attacker,P1-C1,16,Alex,257,5B,0,P2-C1,18,Volnutt,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,9721,positive delta had no recent attributable attack packet
2026-07-25T19:11:09Z,1893,P2,19050,19685,635,0.0635,gain,victim,P1-C1,16,Alex,257,5B,0,P2-C1,18,Volnutt,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,9721,positive delta had no recent attributable attack packet
2026-07-25T19:11:11Z,1894,P1,23225,27364,4139,0.4139,gain,attacker,P1-C1,16,Alex,3,backward,0,P2-C2,10,Karas,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,6427,positive delta had no recent attributable attack packet
2026-07-25T19:11:11Z,1894,P2,19685,22300,2615,0.2615,gain,victim,P1-C1,16,Alex,3,backward,0,P2-C2,10,Karas,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,6427,positive delta had no recent attributable attack packet
2026-07-25T19:11:16Z,1895,P1,27364,30377,3013,0.3013,gain,attacker,P1-C1,16,Alex,102,knocked down (face up),0,P2-C2,10,Karas,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,4800,3192,positive delta had no recent attributable attack packet
2026-07-25T19:11:16Z,1895,P2,22300,25306,3006,0.3006,gain,attacker,P2-C2,10,Karas,6,forward dash,0,P1-C1,16,Alex,0,,,1.0,False,0x00100200,0x00000002,0x00000000,0,0,,,,,,none,4800,3192,positive delta had no recent attributable attack packet
2026-07-25T19:11:18Z,1897,P1,30377,34733,4356,0.4356,gain,attacker,P1-C1,16,Alex,259,2A,0,P2-C2,10,Karas,0,,,1.0,False,0x01400001,0x00000000,0x00000000,0,0,,,,,,none,0,1120,positive delta had no recent attributable attack packet
2026-07-25T19:11:18Z,1897,P2,25306,27985,2679,0.2679,gain,victim,P1-C1,16,Alex,259,2A,0,P2-C2,10,Karas,0,,,1.0,False,0x01400001,0x00000000,0x00000000,0,0,,,,,,none,0,1120,positive delta had no recent attributable attack packet
2026-07-25T19:11:21Z,1898,P1,34733,39893,5160,0.516,gain,attacker,P1-C1,16,Alex,260,2B,0,P2-C2,10,Karas,0,,,1.0,False,0x00000010,0x00000000,0x00000000,0,0,,,,,,none,0,12218,positive delta had no recent attributable attack packet
2026-07-25T19:11:21Z,1898,P2,27985,31318,3333,0.3333,gain,victim,P1-C1,16,Alex,260,2B,0,P2-C2,10,Karas,0,,,1.0,False,0x00000010,0x00000000,0x00000000,0,0,,,,,,none,0,12218,positive delta had no recent attributable attack packet
2026-07-25T19:11:25Z,1899,P1,39893,43157,3264,0.3264,gain,attacker,P1-C1,16,Alex,261,2C,0,P2-C2,10,Karas,0,,,1.0,False,0x41400001,0x00000000,0x00000000,0,0,,,,,,none,0,10226,positive delta had no recent attributable attack packet
2026-07-25T19:11:25Z,1899,P2,31318,33472,2154,0.2154,gain,victim,P1-C1,16,Alex,261,2C,0,P2-C2,10,Karas,0,,,1.0,False,0x41400001,0x00000000,0x00000000,0,0,,,,,,none,0,10226,positive delta had no recent attributable attack packet
2026-07-25T19:11:26Z,1900,P1,43157,44624,1467,0.1467,gain,attacker,P1-C1,16,Alex,311,Slash Elbow M,0,P2-C2,10,Karas,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,0,2613,positive delta had no recent attributable attack packet
2026-07-25T19:11:26Z,1900,P2,33472,34376,904,0.0904,gain,victim,P1-C1,16,Alex,311,Slash Elbow M,0,P2-C2,10,Karas,0,,,1.0,False,0x00800704,0x00000000,0x00000000,0,0,,,,,,none,0,2613,positive delta had no recent attributable attack packet
2026-07-25T19:11:28Z,1901,P1,44624,46106,1482,0.1482,gain,unknown,P1-C1,16,Alex,36,Air Dash Back,0,,0,,0,,,1.0,False,0x00000600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:28Z,1901,P2,34376,35487,1111,0.1111,gain,unknown,P2-C2,10,Karas,1,idle,0,,0,,0,,,1.0,False,0x00001000,0x00000002,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:28Z,1903,P1,46106,47837,1731,0.1731,gain,unknown,P1-C1,16,Alex,2,Forward,0,,0,,0,,,1.0,False,0x40400C01,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:28Z,1903,P2,35487,36638,1151,0.1151,gain,unknown,P2-C1,18,Volnutt,430,assist standby,0,,0,,0,,,1.0,False,0x00001081,0x00000020,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:34Z,1904,P1,47837,50000,2163,0.2163,gain,attacker,P1-C1,16,Alex,312,Slash Elbow H,0,P2-C1,18,Volnutt,0,,,1.0,False,0x01400001,0x00000000,0x00000000,0,0,,,,,,none,0,12288,positive delta had no recent attributable attack packet
2026-07-25T19:11:34Z,1904,P2,36638,39926,3288,0.3288,gain,victim,P1-C1,16,Alex,312,Slash Elbow H,0,P2-C1,18,Volnutt,0,,,1.0,False,0x01400001,0x00000000,0x00000000,0,0,,,,,,none,0,12288,positive delta had no recent attributable attack packet
2026-07-25T19:11:36Z,1906,P2,39926,44016,4090,0.409,gain,attacker,P2-C1,18,Volnutt,21,jump forward,0,P1-C1,16,Alex,1280,0x0000000A,0x00000042,1.0,False,0x00001200,0x00000000,0x00000000,0,0,114,114,148,3942,False,high,1892,3981,attack packet retained from 1 frame(s) earlier
2026-07-25T19:11:41Z,1907,P2,44016,45914,1898,0.1898,gain,attacker,P2-C1,18,Volnutt,21,jump forward,0,P1-C1,16,Alex,1280,0x0000000A,0x00000042,1.0,False,0x80001200,0x00000000,0x00000000,0,0,114,114,148,1750,False,high,1440,2714,attack packet retained from 2 frame(s) earlier
2026-07-25T19:11:44Z,1910,P2,45914,47357,1443,0.1443,gain,victim,P1-C1,16,Alex,260,2B,0,P2-C2,10,Karas,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,1651,positive delta had no recent attributable attack packet
2026-07-25T19:11:45Z,1911,P2,47357,48341,984,0.0984,gain,victim,P1-C1,16,Alex,261,2C,0,P2-C2,10,Karas,0,,,1.0,False,0x01400001,0x00000000,0x00000000,0,0,,,,,,none,0,3855,positive delta had no recent attributable attack packet
2026-07-25T19:11:45Z,1912,P2,48341,49249,908,0.0908,gain,unknown,P2-C1,18,Volnutt,21,jump forward,0,,0,,1280,0x0000000A,0x00000042,1.0,False,0x80004000,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:11:46Z,1918,P2,49249,49845,596,0.0596,gain,victim,P1-C1,16,Alex,257,5B,0,P2-C2,10,Karas,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,1205,positive delta had no recent attributable attack packet
2026-07-25T19:11:46Z,1919,P2,49845,50000,155,0.0155,gain,victim,P1-C1,16,Alex,260,2B,0,P2-C2,10,Karas,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,385,positive delta had no recent attributable attack packet
2026-07-25T19:12:00Z,2110,P1,50000,10000,-40000,-4.0,spend_or_drain,spend_or_drain,P1-C1,12,Ryu,1,idle,0,,0,,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,6000,0,negative delta is a meter spend or scripted drain
2026-07-25T19:12:00Z,2110,P2,50000,10000,-40000,-4.0,spend_or_drain,spend_or_drain,P2-C1,1,Ken the Eagle,1,idle,0,,0,,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,6000,0,negative delta is a meter spend or scripted drain
2026-07-25T19:12:09Z,2189,P1,10000,10195,195,0.0195,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:13Z,2225,P1,10195,10390,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:14Z,2232,P1,10390,10585,195,0.0195,gain,unknown,P1-C1,12,Ryu,29,Super Jump,0,,0,,0,,,1.0,False,0x04000600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:14Z,2235,P1,10585,10780,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x04400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:15Z,2241,P1,10780,10975,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x00000C01,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:16Z,2245,P1,10975,11170,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:16Z,2248,P1,11170,11300,130,0.013,gain,unknown,P1-C1,12,Ryu,266,j.B,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:18Z,2270,P1,11300,11495,195,0.0195,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:19Z,2271,P1,11495,12642,1147,0.1147,gain,attacker,P1-C1,12,Ryu,258,5C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,2480,positive delta had no recent attributable attack packet
2026-07-25T19:12:19Z,2271,P2,10000,10860,860,0.086,gain,victim,P1-C1,12,Ryu,258,5C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,2480,positive delta had no recent attributable attack packet
2026-07-25T19:12:21Z,2290,P1,12642,12837,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:21Z,2293,P1,12837,13032,195,0.0195,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:24Z,2319,P1,13032,13227,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:25Z,2323,P1,13227,13422,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:27Z,2343,P1,13422,13617,195,0.0195,gain,unknown,P1-C1,12,Ryu,30,landing,0,,0,,0,,,1.0,False,0x00000010,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:28Z,2346,P1,13617,13812,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x04400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:28Z,2351,P1,13812,13942,130,0.013,gain,unknown,P1-C1,12,Ryu,20,jump,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:30Z,2365,P1,13942,14137,195,0.0195,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:31Z,2370,P1,14137,14267,130,0.013,gain,unknown,P1-C1,12,Ryu,266,j.B,0,,0,,0,,,1.0,False,0x04400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:32Z,2377,P1,14267,14397,130,0.013,gain,unknown,P1-C1,12,Ryu,266,j.B,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:32Z,2381,P1,14397,14462,65,0.0065,gain,unknown,P1-C1,12,Ryu,20,jump,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:33Z,2384,P1,14462,14592,130,0.013,gain,unknown,P1-C1,12,Ryu,266,j.B,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:34Z,2389,P1,14592,14787,195,0.0195,gain,unknown,P1-C1,12,Ryu,1,idle,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:34Z,2390,P1,14787,15934,1147,0.1147,gain,attacker,P1-C1,12,Ryu,258,5C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,2480,positive delta had no recent attributable attack packet
2026-07-25T19:12:34Z,2390,P2,10860,11720,860,0.086,gain,victim,P1-C1,12,Ryu,258,5C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,2480,positive delta had no recent attributable attack packet
2026-07-25T19:12:34Z,2392,P1,15934,16129,195,0.0195,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:35Z,2393,P1,16129,17276,1147,0.1147,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:35Z,2393,P2,11720,12580,860,0.086,gain,unknown,P2-C1,1,Ken the Eagle,1,idle,0,,0,,0,,,1.0,False,0x00001001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:36Z,2398,P1,17276,17471,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x04400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:37Z,2405,P1,17471,17666,195,0.0195,gain,unknown,P1-C1,12,Ryu,1,idle,0,,0,,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:41Z,2451,P1,17666,17796,130,0.013,gain,unknown,P1-C1,12,Ryu,266,j.B,0,,0,,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:42Z,2459,P1,17796,17926,130,0.013,gain,unknown,P1-C1,12,Ryu,257,5B,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:44Z,2470,P1,17926,17991,65,0.0065,gain,unknown,P1-C1,12,Ryu,265,j.A,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:44Z,2471,P1,17991,18453,462,0.0462,gain,attacker,P1-C1,12,Ryu,265,j.A,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,1000,positive delta had no recent attributable attack packet
2026-07-25T19:12:44Z,2471,P2,12580,12927,347,0.0347,gain,victim,P1-C1,12,Ryu,265,j.A,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,1000,positive delta had no recent attributable attack packet
2026-07-25T19:12:45Z,2472,P1,18453,18922,469,0.0469,gain,attacker,P1-C1,12,Ryu,30,landing,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,0,1016,positive delta had no recent attributable attack packet
2026-07-25T19:12:45Z,2472,P2,12927,13278,351,0.0351,gain,victim,P1-C1,12,Ryu,30,landing,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,0,1016,positive delta had no recent attributable attack packet
2026-07-25T19:12:45Z,2473,P1,18922,19375,453,0.0453,gain,attacker,P1-C1,12,Ryu,1,idle,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,0,982,positive delta had no recent attributable attack packet
2026-07-25T19:12:45Z,2473,P2,13278,13617,339,0.0339,gain,victim,P1-C1,12,Ryu,1,idle,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x00000001,0x00000000,0x00000000,0,0,,,,,,none,0,982,positive delta had no recent attributable attack packet
2026-07-25T19:12:50Z,2507,P1,19375,19505,130,0.013,gain,unknown,P1-C1,12,Ryu,266,j.B,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:51Z,2510,P1,19505,19700,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x04400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:55Z,2546,P1,19700,19830,130,0.013,gain,unknown,P1-C1,12,Ryu,30,landing,0,,0,,0,,,1.0,False,0x00000010,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:56Z,2548,P1,19830,19895,65,0.0065,gain,unknown,P1-C1,12,Ryu,265,j.A,0,,0,,0,,,1.0,False,0x04400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:12:58Z,2566,P1,19895,20025,130,0.013,gain,unknown,P1-C1,12,Ryu,257,5B,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:13:01Z,2600,P1,20025,20090,65,0.0065,gain,unknown,P1-C1,12,Ryu,265,j.A,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:13:02Z,2605,P1,20090,20155,65,0.0065,gain,unknown,P1-C1,12,Ryu,265,j.A,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:13:03Z,2610,P1,20155,20350,195,0.0195,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:13:04Z,2614,P1,20350,20545,195,0.0195,gain,unknown,P1-C1,12,Ryu,20,jump,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:13:05Z,2620,P1,20545,20675,130,0.013,gain,unknown,P1-C1,12,Ryu,257,5B,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:13:06Z,2625,P1,20675,20805,130,0.013,gain,unknown,P1-C1,12,Ryu,266,j.B,0,,0,,0,,,1.0,False,0x00400600,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:23:50Z,303,P1,20805,21175,370,0.037,gain,attacker,P1-C1,12,Ryu,256,5A,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,800,positive delta had no recent attributable attack packet
2026-07-25T19:23:50Z,303,P2,13617,13893,276,0.0276,gain,victim,P1-C1,12,Ryu,256,5A,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,800,positive delta had no recent attributable attack packet
2026-07-25T19:23:50Z,304,P1,21175,22068,893,0.0893,gain,attacker,P1-C1,12,Ryu,260,2B,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,1368,positive delta had no recent attributable attack packet
2026-07-25T19:23:50Z,304,P2,13893,14367,474,0.0474,gain,victim,P1-C1,12,Ryu,260,2B,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,1368,positive delta had no recent attributable attack packet
2026-07-25T19:23:50Z,305,P1,22068,22633,565,0.0565,gain,attacker,P1-C1,12,Ryu,260,2B,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,1224,positive delta had no recent attributable attack packet
2026-07-25T19:23:50Z,305,P2,14367,14790,423,0.0423,gain,victim,P1-C1,12,Ryu,260,2B,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,1224,positive delta had no recent attributable attack packet
2026-07-25T19:23:50Z,306,P1,22633,22828,195,0.0195,gain,unknown,P1-C1,12,Ryu,258,5C,0,,0,,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:23:51Z,308,P1,22828,23997,1169,0.1169,gain,attacker,P1-C1,12,Ryu,262,6C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,2108,positive delta had no recent attributable attack packet
2026-07-25T19:23:51Z,308,P2,14790,15520,730,0.073,gain,victim,P1-C1,12,Ryu,262,6C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,2108,positive delta had no recent attributable attack packet
2026-07-25T19:23:51Z,310,P1,23997,24796,799,0.0799,gain,attacker,P1-C1,12,Ryu,262,6C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,1727,positive delta had no recent attributable attack packet
2026-07-25T19:23:51Z,310,P2,15520,16119,599,0.0599,gain,victim,P1-C1,12,Ryu,262,6C,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x41400001,0x00000000,0x00000000,0,0,,,,,,none,0,1727,positive delta had no recent attributable attack packet
2026-07-25T19:23:51Z,312,P1,24796,25056,260,0.026,gain,unknown,P1-C1,12,Ryu,305,Hado M,0,,0,,0,,,1.0,False,0x41400001,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:23:52Z,313,P1,25056,26027,971,0.0971,gain,attacker,P1-C1,12,Ryu,1,idle,0,P2-C1,1,Ken the Eagle,100,0x00000009,0x00000040,1.0,False,0x00000001,0x00000000,0x00000000,0,0,8,0,0,971,False,high,0,2099,property A bit 0 suppresses hit meter
2026-07-25T19:23:52Z,313,P2,16119,16847,728,0.0728,gain,victim,P1-C1,12,Ryu,1,idle,0,P2-C1,1,Ken the Eagle,100,0x00000009,0x00000040,1.0,False,0x00000001,0x00000000,0x00000000,0,0,8,0,0,728,False,high,0,2099,property A bit 0 suppresses hit meter
2026-07-25T19:23:54Z,336,P1,26027,26222,195,0.0195,gain,unknown,P1-C1,12,Ryu,267,j.C,0,,0,,0,,,1.0,False,0x00400E00,0x00000000,0x00000000,0,0,,,,,,none,0,0,positive delta had no recent attributable attack packet
2026-07-25T19:23:55Z,340,P1,26222,26592,370,0.037,gain,attacker,P1-C1,12,Ryu,256,5A,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,800,positive delta had no recent attributable attack packet
2026-07-25T19:23:55Z,340,P2,16847,17123,276,0.0276,gain,victim,P1-C1,12,Ryu,256,5A,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400001,0x00000000,0x00000000,0,0,,,,,,none,0,800,positive delta had no recent attributable attack packet
2026-07-25T19:23:55Z,341,P1,26592,27355,763,0.0763,gain,attacker,P1-C1,12,Ryu,260,2B,0,P2-C1,1,Ken the Eagle,0,,,1.0,False,0x40400010,0x00000000,0x00000000,0,0,,,,,,none,0,1368,positive delta had no recent attributable attack packet
